trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
Southbound_Standard_T83,26:21:00,26:21:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T83,26:21:39,26:21:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T83,26:24:03,26:24:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T83,26:25:00,26:25:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T83,26:25:20,26:25:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T83,26:25:51,26:25:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T83,26:26:15,26:26:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T83,26:28:00,26:28:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T84,26:30:00,26:30:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T84,26:32:01,26:32:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T84,26:32:58,26:32:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T84,26:34:19,26:34:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T84,26:36:00,26:36:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T84,26:36:39,26:36:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T84,26:39:03,26:39:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T84,26:40:00,26:40:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T84,26:40:20,26:40:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T84,26:40:51,26:40:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T84,26:41:15,26:41:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T84,26:43:00,26:43:00,3,12,,0,0,,,2.472,1
Southbound_Weekend_Extension_T01,26:45:00,26:45:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Weekend_Extension_T01,26:47:01,26:47:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Weekend_Extension_T01,26:47:58,26:47:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Weekend_Extension_T01,26:49:19,26:49:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Weekend_Extension_T01,26:51:00,26:51:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Weekend_Extension_T01,26:51:39,26:51:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Weekend_Extension_T01,26:54:03,26:54:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Weekend_Extension_T01,26:55:00,26:55:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Weekend_Extension_T01,26:55:20,26:55:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Weekend_Extension_T01,26:55:51,26:55:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Weekend_Extension_T01,26:56:15,26:56:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Weekend_Extension_T01,26:58:00,26:58:00,3,12,,0,0,,,2.472,1
Southbound_Weekend_Extension_T02,27:00:00,27:00:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Weekend_Extension_T02,27:02:01,27:02:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Weekend_Extension_T02,27:02:58,27:02:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Weekend_Extension_T02,27:04:19,27:04:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Weekend_Extension_T02,27:06:00,27:06:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Weekend_Extension_T02,27:06:39,27:06:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Weekend_Extension_T02,27:09:03,27:09:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Weekend_Extension_T02,27:10:00,27:10:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Weekend_Extension_T02,27:10:20,27:10:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Weekend_Extension_T02,27:10:51,27:10:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Weekend_Extension_T02,27:11:15,27:11:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Weekend_Extension_T02,27:13:00,27:13:00,3,12,,0,0,,,2.472,1
Southbound_Weekend_Extension_T03,27:15:00,27:15:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Weekend_Extension_T03,27:17:01,27:17:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Weekend_Extension_T03,27:17:58,27:17:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Weekend_Extension_T03,27:19:19,27:19:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Weekend_Extension_T03,27:21:00,27:21:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Weekend_Extension_T03,27:21:39,27:21:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Weekend_Extension_T03,27:24:03,27:24:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Weekend_Extension_T03,27:25:00,27:25:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Weekend_Extension_T03,27:25:20,27:25:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Weekend_Extension_T03,27:25:51,27:25:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Weekend_Extension_T03,27:26:15,27:26:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Weekend_Extension_T03,27:28:00,27:28:00,3,12,,0,0,,,2.472,1
Southbound_Rush_T01,06:53:00,06:53:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Rush_T01,06:54:41,06:54:41,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Rush_T01,06:55:29,06:55:29,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Rush_T01,06:56:36,06:56:36,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Rush_T01,06:58:00,06:58:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Rush_T01,06:58:49,06:58:49,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Rush_T01,07:01:49,07:01:49,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Rush_T01,07:03:00,07:03:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Rush_T01,07:03:20,07:03:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Rush_T01,07:03:51,07:03:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Rush_T01,07:04:15,07:04:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Rush_T01,07:06:00,07:06:00,3,12,,0,0,,,2.472,1
Southbound_Rush_T02,07:08:00,07:08:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Rush_T02,07:09:41,07:09:41,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Rush_T02,07:10:29,07:10:29,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Rush_T02,07:11:36,07:11:36,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Rush_T02,07:13:00,07:13:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Rush_T02,07:13:49,07:13:49,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Rush_T02,07:16:49,07:16:49,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Rush_T02,07:18:00,07:18:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Rush_T02,07:18:20,07:18:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Rush_T02,07:18:51,07:18:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Rush_T02,07:19:15,07:19:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Rush_T02,07:21:00,07:21:00,3,12,,0,0,,,2.472,1
Southbound_Rush_T03,07:23:00,07:23:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Rush_T03,07:24:41,07:24:41,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Rush_T03,07:25:29,07:25:29,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Rush_T03,07:26:36,07:26:36,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Rush_T03,07:28:00,07:28:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Rush_T03,07:28:49,07:28:49,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Rush_T03,07:31:49,07:31:49,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Rush_T03,07:33:00,07:33:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Rush_T03,07:33:20,07:33:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Rush_T03,07:33:51,07:33:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Rush_T03,07:34:15,07:34:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Rush_T03,07:36:00,07:36:00,3,12,,0,0,,,2.472,1
Southbound_Rush_T04,07:38:00,07:38:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Rush_T04,07:39:41,07:39:41,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Rush_T04,07:40:29,07:40:29,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Rush_T04,07:41:36,07:41:36,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Rush_T04,07:43:00,07:43:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Rush_T04,07:43:49,07:43:49,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Rush_T04,07:46:49,07:46:49,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Rush_T04,07:48:00,07:48:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Rush_T04,07:48:20,07:48:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Rush_T04,07:48:51,07:48:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Rush_T04,07:49:15,07:49:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Rush_T04,07:51:00,07:51:00,3,12,,0,0,,,2.472,1
Southbound_Rush_T05,07:53:00,07:53:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Rush_T05,07:54:41,07:54:41,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Rush_T05,07:55:29,07:55:29,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Rush_T05,07:56:36,07:56:36,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Rush_T05,07:58:00,07:58:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Rush_T05,07:58:49,07:58:49,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Rush_T05,08:01:49,08:01:49,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Rush_T05,08:03:00,08:03:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Rush_T05,08:03:20,08:03:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Rush_T05,08:03:51,08:03:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Rush_T05,08:04:15,08:04:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Rush_T05,08:06:00,08:06:00,3,12,,0,0,,,2.472,1
Southbound_Rush_T06,08:08:00,08:08:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Rush_T06,08:09:41,08:09:41,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Rush_T06,08:10:29,08:10:29,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Rush_T06,08:11:36,08:11:36,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Rush_T06,08:13:00,08:13:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Rush_T06,08:13:49,08:13:49,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Rush_T06,08:16:49,08:16:49,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Rush_T06,08:18:00,08:18:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Rush_T06,08:18:20,08:18:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Rush_T06,08:18:51,08:18:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Rush_T06,08:19:15,08:19:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Rush_T06,08:21:00,08:21:00,3,12,,0,0,,,2.472,1
Southbound_Rush_T07,08:23:00,08:23:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Rush_T07,08:24:41,08:24:41,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Rush_T07,08:25:29,08:25:29,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Rush_T07,08:26:36,08:26:36,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Rush_T07,08:28:00,08:28:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Rush_T07,08:28:49,08:28:49,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Rush_T07,08:31:49,08:31:49,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Rush_T07,08:33:00,08:33:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Rush_T07,08:33:20,08:33:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Rush_T07,08:33:51,08:33:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Rush_T07,08:34:15,08:34:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Rush_T07,08:36:00,08:36:00,3,12,,0,0,,,2.472,1
Southbound_Rush_T08,08:38:00,08:38:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Rush_T08,08:39:41,08:39:41,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Rush_T08,08:40:29,08:40:29,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Rush_T08,08:41:36,08:41:36,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Rush_T08,08:43:00,08:43:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Rush_T08,08:43:49,08:43:49,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Rush_T08,08:46:49,08:46:49,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Rush_T08,08:48:00,08:48:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Rush_T08,08:48:20,08:48:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Rush_T08,08:48:51,08:48:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Rush_T08,08:49:15,08:49:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Rush_T08,08:51:00,08:51:00,3,12,,0,0,,,2.472,1
Southbound_Rush_T09,08:53:00,08:53:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Rush_T09,08:54:41,08:54:41,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Rush_T09,08:55:29,08:55:29,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Rush_T09,08:56:36,08:56:36,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Rush_T09,08:58:00,08:58:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Rush_T09,08:58:49,08:58:49,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Rush_T09,09:01:49,09:01:49,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Rush_T09,09:03:00,09:03:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Rush_T09,09:03:20,09:03:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Rush_T09,09:03:51,09:03:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Rush_T09,09:04:15,09:04:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Rush_T09,09:06:00,09:06:00,3,12,,0,0,,,2.472,1
Southbound_Rush_T10,09:08:00,09:08:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Rush_T10,09:09:41,09:09:41,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Rush_T10,09:10:29,09:10:29,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Rush_T10,09:11:36,09:11:36,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Rush_T10,09:13:00,09:13:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Rush_T10,09:13:49,09:13:49,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Rush_T10,09:16:49,09:16:49,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Rush_T10,09:18:00,09:18:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Rush_T10,09:18:20,09:18:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Rush_T10,09:18:51,09:18:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Rush_T10,09:19:15,09:19:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Rush_T10,09:21:00,09:21:00,3,12,,0,0,,,2.472,1
Southbound_Rush_T11,09:23:00,09:23:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Rush_T11,09:24:41,09:24:41,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Rush_T11,09:25:29,09:25:29,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Rush_T11,09:26:36,09:26:36,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Rush_T11,09:28:00,09:28:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Rush_T11,09:28:49,09:28:49,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Rush_T11,09:31:49,09:31:49,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Rush_T11,09:33:00,09:33:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Rush_T11,09:33:20,09:33:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Rush_T11,09:33:51,09:33:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Rush_T11,09:34:15,09:34:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Rush_T11,09:36:00,09:36:00,3,12,,0,0,,,2.472,1
Southbound_Rush_T12,09:38:00,09:38:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Rush_T12,09:39:41,09:39:41,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Rush_T12,09:40:29,09:40:29,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Rush_T12,09:41:36,09:41:36,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Rush_T12,09:43:00,09:43:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Rush_T12,09:43:49,09:43:49,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Rush_T12,09:46:49,09:46:49,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Rush_T12,09:48:00,09:48:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Rush_T12,09:48:20,09:48:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Rush_T12,09:48:51,09:48:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Rush_T12,09:49:15,09:49:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Rush_T12,09:51:00,09:51:00,3,12,,0,0,,,2.472,1
Southbound_Rush_T13,15:23:00,15:23:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Rush_T13,15:25:01,15:25:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Rush_T13,15:25:58,15:25:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Rush_T13,15:27:19,15:27:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Rush_T13,15:29:00,15:29:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Rush_T13,15:29:39,15:29:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Rush_T13,15:32:03,15:32:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Rush_T13,15:33:00,15:33:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Rush_T13,15:33:20,15:33:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Rush_T13,15:33:51,15:33:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Rush_T13,15:34:15,15:34:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Rush_T13,15:36:00,15:36:00,3,12,,0,0,,,2.472,1
Southbound_Rush_T14,15:38:00,15:38:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Rush_T14,15:40:01,15:40:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Rush_T14,15:40:58,15:40:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Rush_T14,15:42:19,15:42:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Rush_T14,15:44:00,15:44:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Rush_T14,15:44:39,15:44:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Rush_T14,15:47:03,15:47:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Rush_T14,15:48:00,15:48:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Rush_T14,15:48:20,15:48:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Rush_T14,15:48:51,15:48:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Rush_T14,15:49:15,15:49:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Rush_T14,15:51:00,15:51:00,3,12,,0,0,,,2.472,1
Southbound_Rush_T15,15:53:00,15:53:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Rush_T15,15:55:01,15:55:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Rush_T15,15:55:58,15:55:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Rush_T15,15:57:19,15:57:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Rush_T15,15:59:00,15:59:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Rush_T15,15:59:39,15:59:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Rush_T15,16:02:03,16:02:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Rush_T15,16:03:00,16:03:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Rush_T15,16:03:20,16:03:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Rush_T15,16:03:51,16:03:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Rush_T15,16:04:15,16:04:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Rush_T15,16:06:00,16:06:00,3,12,,0,0,,,2.472,1
Southbound_Rush_T16,16:08:00,16:08:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Rush_T16,16:10:01,16:10:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Rush_T16,16:10:58,16:10:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Rush_T16,16:12:19,16:12:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Rush_T16,16:14:00,16:14:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Rush_T16,16:14:39,16:14:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Rush_T16,16:17:03,16:17:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Rush_T16,16:18:00,16:18:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Rush_T16,16:18:20,16:18:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Rush_T16,16:18:51,16:18:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Rush_T16,16:19:15,16:19:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Rush_T16,16:21:00,16:21:00,3,12,,0,0,,,2.472,1
Southbound_Rush_T17,16:23:00,16:23:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Rush_T17,16:25:01,16:25:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Rush_T17,16:25:58,16:25:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Rush_T17,16:27:19,16:27:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Rush_T17,16:29:00,16:29:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Rush_T17,16:29:39,16:29:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Rush_T17,16:32:03,16:32:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Rush_T17,16:33:00,16:33:00,22,8,Ferry Landing,0,0,,,1.663,1
